date,location,tweetcreatedts,sentiment
20220504,Antarctica,52,-0.5
20220504,Argentina,151,-0.331125828
20220504,Armenia,29,-0.172413793
20220504,Australia,1302,-0.295698925
20220504,Austria,323,0
20220504,Azerbaijan,36,-0.194444444
20220504,Bangladesh,182,0.087912088
20220504,Belarus,26,0.115384615
20220504,Belgium,558,-0.218637993
20220504,Belize,22,-0.409090909
20220504,Benin,17,-0.058823529
20220504,Bhutan,1,-1
20220504,Bolivia,7,-0.142857143
20220504,Bosnia and Herzegovina,7,0.142857143
20220504,Botswana,15,-0.066666667
20220504,Brazil,156,-0.192307692
20220504,Brunei,2,-0.5
20220504,Bulgaria,80,-0.35
20220504,Burkina Faso,1,-1
20220504,Burundi,1,-1
20220504,Cambodia,7,-0.142857143
20220504,Cameroon,16,0.25
20220504,Canada,2983,-0.27388535
20220504,Central African Republic,9,0.333333333
20220504,Chad,1,-1
20220504,Chile,117,-0.256410256
20220504,China,243,-0.185185185
20220504,Colombia,87,-0.310344828
20220504,Costa Rica,97,-0.329896907
20220504,Croatia,67,0.074626866
20220504,Cuba,22,-0.318181818
20220504,Cyprus,60,-0.183333333
20220504,Czech Republic,167,-0.449101796
20220504,Denmark,285,-0.284210526
20220504,Djibouti,5,0
20220504,Dominican Republic,16,-0.25
20220504,East Timor,1,1
20220504,Ecuador,91,-0.538461538
20220504,Egypt,92,0
20220504,El Salvador,11,-0.181818182
20220504,England,3935,-0.269631512
20220504,Eritrea,19,-0.210526316
20220504,Estonia,192,-0.427083333
20220504,Ethiopia,95,-0.505263158
20220504,Falkland Islands,2,-0.5
20220504,Fiji,10,0.1
20220504,Finland,612,-0.452614379
20220504,France,1358,-0.271723122
20220504,Gambia,5,-0.4
20220504,Georgia,367,-0.316076294
20220504,Germany,1749,-0.339622642
20220504,Ghana,163,-0.085889571
20220504,Greece,281,-0.199288256
20220504,Greenland,8,-0.875
20220504,Guatemala,24,-0.416666667
20220504,Guinea,1,0
20220504,Haiti,7,-0.571428571
20220504,Honduras,8,-0.375
20220504,Hungary,41,-0.43902439
20220504,Iceland,45,-0.377777778
20220504,India,3506,-0.104107245
20220504,Indonesia,955,0.254450262
20220504,Iran,91,-0.263736264
20220504,Iraq,33,-0.303030303
20220504,Ireland,867,-0.289504037
20220504,Israel,243,-0.218106996
20220504,Italy,574,-0.283972125
20220504,Ivory Coast,1,-1
20220504,Jamaica,40,-0.075
20220504,Japan,579,-0.286701209
20220504,Jordan,22,-0.409090909
20220504,Kazakhstan,30,-0.266666667
20220504,Kenya,265,0.037735849
20220504,Kosovo,11,-0.090909091
20220504,Kuwait,11,-0.272727273
20220504,Kyrgyzstan,4,-0.25
20220504,Laos,2,0.5
20220504,Latvia,108,-0.388888889
20220504,Lebanon,69,-0.260869565
20220504,Lesotho,11,-0.181818182
20220504,Libya,13,0
20220504,Lithuania,178,-0.314606742
20220504,Luxembourg,78,-0.102564103
20220504,Macedonia,14,0.071428571
20220504,Madagascar,3,-0.666666667
20220504,Malawi,9,-0.444444444
20220504,Malaysia,169,-0.550295858
20220504,Mali,16,0.0625
20220504,Mauritania,1,0
20220504,Mexico,210,-0.380952381
20220504,Moldova,58,-0.103448276
20220504,Mongolia,24,-0.416666667
20220504,Montenegro,9,-0.555555556
20220504,Morocco,8,-0.25
20220504,Mozambique,10,-0.5
20220504,Myanmar,18,-0.055555556
20220504,Namibia,11,0.181818182
20220504,Nepal,45,-0.2
20220504,Netherlands,715,-0.341258741
20220504,New Zealand,249,-0.337349398
20220504,Nicaragua,4,-0.75
20220504,Niger,737,-0.016282225
20220504,North Korea,4,-0.25
20220504,Northern Cyprus,1,-1
20220504,Norway,321,-0.386292835
20220504,Oman,13,0.076923077
20220504,Pakistan,986,-0.069979716
20220504,Panama,27,-0.444444444
20220504,Papua New Guinea,6,0
20220504,Paraguay,8,-0.625
20220504,Peru,47,-0.319148936
20220504,Philippines,229,0.35371179
20220504,Poland,599,-0.34557596
20220504,Portugal,460,-0.439130435
20220504,Puerto Rico,56,-0.196428571
20220504,Qatar,46,-0.260869565
20220504,Republic of Serbia,47,-0.063829787
20220504,Romania,280,-0.289285714
20220504,Russia,157,-0.23566879
20220504,Rwanda,17,0
20220504,Saudi Arabia,65,-0.092307692
20220504,Senegal,6,-0.333333333
20220504,Sierra Leone,4,0
20220504,Slovakia,45,-0.2
20220504,Slovenia,58,-0.137931034
20220504,Somalia,37,-0.081081081
20220504,Somaliland,5,-0.2
20220504,South Africa,687,-0.206695779
20220504,South Korea,36,-0.416666667
20220504,South Sudan,1,1
20220504,Spain,453,-0.355408389
20220504,Sri Lanka,123,-0.333333333
20220504,Sudan,10,-0.5
20220504,Swaziland,4,0.25
20220504,Sweden,536,-0.335820896
20220504,Switzerland,348,-0.252873563
20220504,Syria,33,-0.242424242
20220504,Taiwan,134,-0.313432836
20220504,Thailand,166,-0.180722892
20220504,The Bahamas,2,-0.5
20220504,Togo,1,-1
20220504,Trinidad and Tobago,14,-0.428571429
20220504,Tunisia,9,0.222222222
20220504,Turkey,134,-0.179104478
20220504,USA,8955,-0.350977108
20220504,Uganda,79,-0.113924051
20220504,Ukraine,2838,-0.298097252
20220504,United Arab Emirates,157,-0.089171975
20220504,Uruguay,65,-0.215384615
20220504,Uzbekistan,9,0.777777778
20220504,Venezuela,206,-0.388349515
20220504,Vietnam,35,-0.514285714
20220504,Western Sahara,2,-1
20220504,Yemen,21,-0.333333333
20220504,Zambia,19,-0.210526316
20220504,Zimbabwe,63,-0.253968254
20220505,Afghanistan,33,-0.121212121
20220505,Albania,25,0.12
20220505,Algeria,11,-0.272727273
20220505,Angola,7,0.142857143
20220505,Antarctica,25,-0.2
20220505,Argentina,188,-0.287234043
20220505,Armenia,28,-0.178571429
20220505,Australia,1490,-0.154362416
20220505,Austria,322,0.040372671
20220505,Azerbaijan,50,-0.18
20220505,Bangladesh,192,0.052083333
20220505,Belarus,7,-0.285714286
20220505,Belgium,453,0.052980132
20220505,Belize,9,-0.777777778
20220505,Benin,3,-0.333333333
20220505,Bhutan,1,0
20220505,Bolivia,14,-0.5
20220505,Bosnia and Herzegovina,11,-0.363636364
20220505,Botswana,5,0.4
20220505,Brazil,137,-0.313868613
20220505,Brunei,3,0.666666667
20220505,Bulgaria,122,-0.295081967
20220505,Burkina Faso,5,-0.6
20220505,Burundi,7,-0.714285714
20220505,Cambodia,18,-0.222222222
20220505,Cameroon,20,0.25
20220505,Canada,3218,-0.244872592
20220505,Central African Republic,1,0
20220505,Chad,1,1
20220505,Chile,75,-0.32
20220505,China,318,-0.132075472
20220505,Colombia,105,-0.142857143
20220505,Costa Rica,66,-0.151515152
20220505,Croatia,69,-0.217391304
20220505,Cuba,18,-0.5
20220505,Cyprus,84,-0.166666667
20220505,Czech Republic,224,-0.276785714
20220505,Denmark,250,-0.3
20220505,Djibouti,6,-0.166666667
20220505,Dominican Republic,5,-0.6
20220505,East Timor,1,0
20220505,Ecuador,69,-0.101449275
20220505,Egypt,127,-0.094488189
20220505,El Salvador,14,0
20220505,England,3942,-0.208523592
20220505,Eritrea,17,-0.235294118
20220505,Estonia,244,-0.221311475
20220505,Ethiopia,52,-0.461538462
20220505,Falkland Islands,2,-0.5
20220505,Fiji,12,0.083333333
20220505,Finland,607,-0.304777595
20220505,France,1560,-0.183974359
20220505,Gambia,6,-0.333333333
20220505,Georgia,409,-0.261613692
20220505,Germany,1758,-0.229806598
20220505,Ghana,155,-0.064516129
20220505,Greece,255,-0.203921569
20220505,Greenland,1,1
20220505,Guatemala,22,-0.045454545
20220505,Guinea,3,-0.333333333
20220505,Guyana,2,0
20220505,Haiti,13,-0.153846154
20220505,Honduras,6,-0.333333333
20220505,Hungary,43,-0.186046512
20220505,Iceland,69,-0.31884058
20220505,India,4622,-0.007572479
20220505,Indonesia,1892,0.254756871
20220505,Iran,89,-0.168539326
20220505,Iraq,19,-0.368421053
20220505,Ireland,785,-0.242038217
20220505,Israel,217,-0.050691244
20220505,Italy,606,-0.268976898
20220505,Ivory Coast,1,1
20220505,Jamaica,56,-0.071428571
20220505,Japan,620,-0.125806452
20220505,Jordan,25,-0.2
20220505,Kazakhstan,63,-0.142857143
20220505,Kenya,302,-0.231788079
20220505,Kosovo,4,-0.5
20220505,Kuwait,23,-0.304347826
20220505,Kyrgyzstan,7,-0.571428571
20220505,Laos,3,-0.333333333
20220505,Latvia,170,-0.282352941
20220505,Lebanon,75,-0.226666667
20220505,Lesotho,6,0
20220505,Libya,11,-0.090909091
20220505,Lithuania,161,-0.248447205
20220505,Luxembourg,108,0.018518519
20220505,Macedonia,12,-0.166666667
20220505,Madagascar,7,-0.142857143
20220505,Malawi,11,-0.272727273
20220505,Malaysia,267,-0.374531835
20220505,Mali,18,-0.111111111
20220505,Mauritania,3,0.333333333
20220505,Mexico,274,-0.222627737
20220505,Moldova,29,0
20220505,Mongolia,18,-0.277777778
20220505,Montenegro,5,-0.2
20220505,Morocco,4,0.25
20220505,Mozambique,4,0
20220505,Myanmar,26,-0.076923077
20220505,Namibia,19,0.368421053
20220505,Nepal,71,-0.183098592
20220505,Netherlands,708,-0.259887006
20220505,New Zealand,220,-0.172727273
20220505,Nicaragua,11,-0.272727273
20220505,Niger,600,-0.055
20220505,North Korea,2,0.5
20220505,Northern Cyprus,2,0
20220505,Norway,355,-0.332394366
20220505,Oman,13,-0.076923077
20220505,Pakistan,1300,-0.166923077
20220505,Panama,72,-0.5
20220505,Papua New Guinea,5,-0.6
20220505,Paraguay,12,0.25
20220505,Peru,71,-0.338028169
20220505,Philippines,537,0.268156425
20220505,Poland,592,-0.298986486
20220505,Portugal,486,-0.298353909
20220505,Puerto Rico,64,-0.34375
20220505,Qatar,42,-0.285714286
20220505,Republic of Serbia,42,-0.023809524
20220505,Romania,315,-0.222222222
20220505,Russia,153,-0.339869281
20220505,Rwanda,35,0
20220505,Saudi Arabia,76,-0.157894737
20220505,Senegal,20,-0.25
20220505,Sierra Leone,4,0.75
20220505,Slovakia,67,-0.089552239
20220505,Slovenia,46,-0.239130435
20220505,Somalia,29,-0.103448276
20220505,South Africa,664,-0.152108434
20220505,South Korea,78,-0.320512821
20220505,South Sudan,2,0
20220505,Spain,442,-0.174208145
20220505,Sri Lanka,151,-0.079470199
20220505,Sudan,9,-0.666666667
20220505,Swaziland,1,-1
20220505,Sweden,501,-0.279441118
20220505,Switzerland,431,-0.097447796
20220505,Syria,27,-0.481481481
20220505,Taiwan,147,-0.197278912
20220505,Tajikistan,1,0
20220505,Thailand,219,-0.118721461
20220505,The Bahamas,4,-0.25
20220505,Togo,3,-0.333333333
20220505,Trinidad and Tobago,25,-0.28
20220505,Tunisia,8,0
20220505,Turkey,183,-0.087431694
20220505,USA,9594,-0.25026058
20220505,Uganda,112,0
20220505,Ukraine,3275,-0.302290076
20220505,United Arab Emirates,190,-0.152631579
20220505,Uruguay,51,-0.215686275
20220505,Uzbekistan,5,0
20220505,Venezuela,247,-0.186234818
20220505,Vietnam,43,-0.348837209
20220505,West Bank,1,0
20220505,Western Sahara,2,-0.5
20220505,Yemen,22,-0.136363636
20220505,Zambia,16,0.3125
20220505,Zimbabwe,36,-0.027777778
20220506,Afghanistan,17,-0.235294118
20220506,Albania,11,0
20220506,Algeria,2,0.5
20220506,Angola,3,-0.666666667
20220506,Antarctica,46,-0.217391304
20220506,Argentina,145,-0.268965517
20220506,Armenia,8,-0.125
20220506,Australia,920,-0.230434783
20220506,Austria,177,-0.282485876
20220506,Azerbaijan,34,-0.294117647
20220506,Bangladesh,182,0.027472527
20220506,Belarus,16,-0.375
20220506,Belgium,482,-0.031120332
20220506,Belize,9,-0.333333333
20220506,Benin,9,-0.333333333
20220506,Bhutan,1,-1
20220506,Bolivia,7,-0.285714286
20220506,Bosnia and Herzegovina,6,0
20220506,Botswana,43,-0.395348837
20220506,Brazil,93,-0.182795699
20220506,Brunei,2,0.5
20220506,Bulgaria,113,-0.256637168
20220506,Burkina Faso,1,-1
20220506,Burundi,1,0
20220506,Cambodia,6,-0.666666667
20220506,Cameroon,8,0
20220506,Canada,2444,-0.238543372
20220506,Chile,63,-0.222222222
20220506,China,217,-0.221198157
20220506,Colombia,100,-0.15
20220506,Costa Rica,27,-0.259259259
20220506,Croatia,42,-0.023809524
20220506,Cuba,17,-0.352941176
20220506,Cyprus,77,-0.363636364
20220506,Czech Republic,207,-0.256038647
20220506,Denmark,239,-0.29707113
20220506,Djibouti,4,-0.25
20220506,Dominican Republic,15,-0.133333333
20220506,Ecuador,60,-0.183333333
20220506,Egypt,44,-0.340909091
20220506,El Salvador,7,0.142857143
20220506,England,2809,-0.227127091
20220506,Eritrea,2,-0.5
20220506,Estonia,177,-0.175141243
20220506,Ethiopia,54,-0.5
20220506,Fiji,14,-0.142857143
20220506,Finland,498,-0.285140562
20220506,France,1225,-0.300408163
20220506,Gabon,1,-1
20220506,Gambia,9,0.111111111
20220506,Georgia,341,-0.190615836
20220506,Germany,1385,-0.246209386
20220506,Ghana,84,-0.285714286
20220506,Greece,304,-0.095394737
20220506,Greenland,3,-1
20220506,Guatemala,20,-0.35
20220506,Guinea,1,0
20220506,Guyana,2,0
20220506,Haiti,8,-0.375
20220506,Honduras,3,0
20220506,Hungary,57,-0.228070175
20220506,Iceland,53,-0.018867925
20220506,India,3263,-0.093472265
20220506,Indonesia,689,-0.037735849
20220506,Iran,55,-0.327272727
20220506,Iraq,11,0
20220506,Ireland,664,-0.171686747
20220506,Israel,136,-0.316176471
20220506,Italy,460,-0.260869565
20220506,Ivory Coast,3,0
20220506,Jamaica,36,-0.055555556
20220506,Japan,505,-0.299009901
20220506,Jordan,12,-0.333333333
20220506,Kazakhstan,37,-0.189189189
20220506,Kenya,394,-0.098984772
20220506,Kosovo,25,-0.08
20220506,Kuwait,7,0
20220506,Kyrgyzstan,6,-0.5
20220506,Laos,2,-0.5
20220506,Latvia,172,-0.162790698
20220506,Lebanon,52,-0.384615385
20220506,Lesotho,2,1
20220506,Libya,9,-0.111111111
20220506,Lithuania,192,-0.140625
20220506,Luxembourg,77,-0.207792208
20220506,Macedonia,17,0.117647059
20220506,Madagascar,1,0
20220506,Malawi,6,-0.166666667
20220506,Malaysia,238,-0.487394958
20220506,Mali,10,-0.2
20220506,Mexico,229,-0.262008734
20220506,Moldova,29,0.034482759
20220506,Mongolia,20,-0.15
20220506,Montenegro,8,-0.125
20220506,Morocco,3,0
20220506,Mozambique,2,0
20220506,Myanmar,16,-0.125
20220506,Namibia,5,-0.4
20220506,Nepal,24,-0.25
20220506,Netherlands,679,-0.313696613
20220506,New Zealand,177,-0.197740113
20220506,Nicaragua,10,-0.2
20220506,Niger,433,-0.076212471
20220506,Norway,288,-0.298611111
20220506,Oman,11,0.090909091
20220506,Pakistan,1082,-0.122920518
20220506,Panama,38,-0.473684211
20220506,Papua New Guinea,3,-0.666666667
20220506,Paraguay,1,1
20220506,Peru,49,-0.346938776
20220506,Philippines,162,-0.012345679
20220506,Poland,554,-0.317689531
20220506,Portugal,414,-0.29468599
20220506,Puerto Rico,59,-0.152542373
20220506,Qatar,28,-0.357142857
20220506,Republic of Serbia,24,-0.25
20220506,Romania,261,-0.356321839
20220506,Russia,153,-0.326797386
20220506,Rwanda,6,-0.166666667
20220506,Saudi Arabia,32,-0.34375
20220506,Senegal,9,0
20220506,Sierra Leone,2,-0.5
20220506,Slovakia,63,-0.047619048
20220506,Slovenia,57,-0.140350877
20220506,Somalia,11,-0.181818182
20220506,Somaliland,3,-1
20220506,South Africa,502,-0.137450199
20220506,South Korea,44,-0.386363636
20220506,South Sudan,10,-0.5
20220506,Spain,390,-0.241025641
20220506,Sri Lanka,86,-0.220930233
20220506,Sudan,10,-0.1
20220506,Swaziland,1,1
20220506,Sweden,543,-0.362799263
20220506,Switzerland,414,-0.292270531
20220506,Syria,18,-0.444444444
20220506,Taiwan,130,-0.292307692
20220506,Tajikistan,1,-1
20220506,Thailand,245,-0.032653061
20220506,Togo,1,0
20220506,Trinidad and Tobago,26,-0.153846154
20220506,Tunisia,5,0.2
20220506,Turkey,88,-0.306818182
20220506,USA,7107,-0.242014915
20220506,Uganda,60,-0.3
20220506,Ukraine,2792,-0.267908309
20220506,United Arab Emirates,140,0.064285714
20220506,Uruguay,51,-0.31372549
20220506,Vanuatu,1,0
20220506,Venezuela,237,-0.333333333
20220506,Vietnam,44,-0.295454545
20220506,Yemen,17,-0.294117647
20220506,Zambia,10,-0.2
20220506,Zimbabwe,17,-0.117647059
20220507,Afghanistan,18,-0.111111111
20220507,Albania,9,-0.222222222
20220507,Algeria,5,-0.8
20220507,Angola,4,0.25
20220507,Antarctica,40,-0.15
20220507,Argentina,147,-0.346938776
20220507,Armenia,3,0
20220507,Australia,892,-0.256726457
20220507,Austria,163,-0.26993865
20220507,Azerbaijan,43,-0.209302326
20220507,Bangladesh,156,0.115384615
20220507,Belarus,5,-0.2
20220507,Belgium,320,-0.084375
20220507,Belize,18,-0.055555556
20220507,Benin,11,-0.181818182
20220507,Bhutan,1,0
20220507,Bolivia,11,-0.454545455
20220507,Bosnia and Herzegovina,10,-0.5
20220507,Botswana,8,-0.375
20220507,Brazil,99,-0.262626263
20220507,Brunei,2,0.5
20220507,Bulgaria,100,-0.25
20220507,Cambodia,9,-0.222222222
20220507,Cameroon,13,-0.384615385
20220507,Canada,2097,-0.22985217
20220507,Central African Republic,3,1
20220507,Chile,86,-0.186046512
20220507,China,206,-0.330097087
20220507,Colombia,89,-0.202247191
20220507,Costa Rica,52,-0.403846154
20220507,Croatia,66,-0.136363636
20220507,Cuba,19,-0.526315789
20220507,Cyprus,46,-0.260869565
20220507,Czech Republic,167,-0.365269461
20220507,Denmark,245,-0.208163265
20220507,Dominican Republic,12,0.083333333
20220507,Ecuador,62,-0.35483871
20220507,Egypt,60,-0.133333333
20220507,El Salvador,7,-0.571428571
20220507,England,3081,-0.207075625
20220507,Eritrea,2,0
20220507,Estonia,214,-0.23364486
20220507,Ethiopia,34,-0.470588235
20220507,Falkland Islands,3,0
20220507,Fiji,10,0.1
20220507,Finland,531,-0.271186441
20220507,France,1151,-0.263249348
20220507,Gambia,3,0
20220507,Georgia,256,-0.140625
20220507,Germany,1416,-0.244350282
20220507,Ghana,90,-0.1
20220507,Greece,349,-0.083094556
20220507,Greenland,1,0
20220507,Guatemala,24,-0.416666667
20220507,Guinea,3,0
20220507,Haiti,7,-0.571428571
20220507,Honduras,7,-0.142857143
20220507,Hungary,30,-0.066666667
20220507,Iceland,36,-0.305555556
20220507,India,3331,-0.047433203
20220507,Indonesia,702,0.007122507
20220507,Iran,34,-0.176470588
20220507,Iraq,21,-0.428571429
20220507,Ireland,610,-0.250819672
20220507,Israel,133,-0.180451128
20220507,Italy,497,-0.177062374
20220507,Ivory Coast,1,-1
20220507,Jamaica,29,-0.103448276
20220507,Japan,478,-0.167364017
20220507,Jordan,17,-0.176470588
20220507,Kazakhstan,24,-0.291666667
20220507,Kenya,228,-0.434210526
20220507,Kosovo,11,0.272727273
20220507,Kuwait,16,-0.25
20220507,Kyrgyzstan,2,0
20220507,Laos,2,0
20220507,Latvia,123,-0.113821138
20220507,Lebanon,29,-0.137931034
20220507,Lesotho,7,-0.142857143
20220507,Libya,13,-0.230769231
20220507,Lithuania,141,-0.127659574
20220507,Luxembourg,72,-0.083333333
20220507,Macedonia,16,-0.125
20220507,Madagascar,9,0
20220507,Malawi,5,-0.2
20220507,Malaysia,160,-0.48125
20220507,Mali,17,-0.470588235
20220507,Mexico,172,-0.122093023
20220507,Moldova,13,0
20220507,Mongolia,19,-0.210526316
20220507,Montenegro,4,0
20220507,Morocco,9,-0.222222222
20220507,Mozambique,6,-0.333333333
20220507,Myanmar,23,-0.043478261
20220507,Namibia,13,-0.230769231
20220507,Nepal,37,-0.135135135
20220507,Netherlands,722,-0.329639889
20220507,New Zealand,175,-0.217142857
20220507,Nicaragua,18,-0.5
20220507,Niger,477,-0.081761006
20220507,North Korea,2,0
20220507,Northern Cyprus,1,-1
20220507,Norway,299,-0.274247492
20220507,Oman,7,-0.571428571
20220507,Pakistan,1054,-0.068311195
20220507,Panama,33,-0.393939394
20220507,Papua New Guinea,15,-0.533333333
20220507,Paraguay,22,0.045454545
20220507,Peru,55,-0.090909091
20220507,Philippines,157,0
20220507,Poland,471,-0.222929936
20220507,Portugal,437,-0.226544622
20220507,Puerto Rico,45,-0.333333333
20220507,Qatar,28,-0.178571429
20220507,Republic of Serbia,43,-0.279069767
20220507,Romania,296,-0.216216216
20220507,Russia,139,-0.237410072
20220507,Rwanda,13,-0.076923077
20220507,Saudi Arabia,33,-0.242424242
20220507,Senegal,10,-0.4
20220507,Sierra Leone,1,1
20220507,Slovakia,43,-0.069767442
20220507,Slovenia,57,-0.49122807
20220507,Solomon Islands,1,1
20220507,Somalia,19,-0.368421053
20220507,Somaliland,5,0.4
20220507,South Africa,478,-0.230125523
20220507,South Korea,52,-0.25
20220507,South Sudan,2,-0.5
20220507,Spain,317,-0.233438486
20220507,Sri Lanka,86,-0.26744186
